video_id,trending_date,title,channel_title,tags,views,likes,dislikes,comment_count,countries_trending_in,publish-day,publish-time
YtKap-E0OGM,2-25-2018,Gods Plan - Drake (William Singe Cover),William Singe,"['William Singe', 'drake', 'gods plan', 'gods plan cover', 'drake cover', 'gods plan rendition', 'will singe', 'drake gods plan cover', 'gods plan drake', 'drake gods plan', 'william singe gods plan', 'gods plan william singe', 'gods plan 2018', 'william singe cover', 'william singe 2018 william singe music', 'drake 2018', 'drake music', 'rnb', 'music', 'soul', 'soul music', 'rnb music', 'hip hop music', 'new cover music', 'cover music']",1407737,56680,648,2731,['GB'],2018-02-06,00:00:48
aMGQgC5yV-o,2-25-2018,Rich Homie Quan Changed (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive', 'Rich Homie Quan', 'Changed', 'Rich Homie Quan Changed', 'Rich As In Spirit', 'Rich Homie Quan Music', 'Rich Homie Quan 2018', 'Changed Rich Homie Quan', 'Worldstar', 'Official Music Video']",2315172,43509,1088,2442,['GB'],2018-02-06,01:29:58
baj6llvgpWA,2-25-2018,Justin Timberlake - Man of the Woods (Official Video),justintimberlakeVEVO,"['Justin Timberlake', 'Man of the Woods', 'Pop', 'RCA Records Label']",17699446,182664,15495,10156,['GB'],2018-02-02,05:00:00
LxoGNkLpgZk,2-25-2018,Iggy Azalea - Savior (Lyric Video) ft. Quavo,iggyazaleamusicVEVO,"['Iggy Azalea', 'Iggy', 'Azalea', 'Savior', 'Quavo', 'Island', 'Records', 'Hip', 'Hop']",5234372,137909,11672,13844,['GB'],2018-02-02,05:00:01
0uJUW24505E,2-25-2018,LIL SKIES - LETTUCE SANDWICH [OFFICIAL VIDEO] (Dir. by @NicholasJandora),Jandora Media,"['lil skies', 'lettuce sandwich', 'lil skies lettuce sandwich', 'skies music video', 'jandora media', 'xxl', 'nicholas jandora', 'skies', 'worldstarhiphop', 'AWG']",3890791,80775,1488,5251,['GB'],2018-02-01,20:30:00
AQNj9fMnzDo,2-25-2018,"Melendi, Carlos Vives - El Arrepentido",MelendiOficialVEVO,"['Melendi', 'Carlos', 'Vives', 'El', 'Arrepentido', 'Sony', 'Music', 'Entertainment', 'Pop']",17589476,116177,5845,2660,['GB'],2018-02-02,08:00:25
wfWkmURBNv8,2-25-2018,Ozuna x Romeo Santos - El Farsante Remix,Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'Romeo Santos', 'El Farsante Remix']",253125831,1536974,139416,64924,['GB'],2018-01-30,15:00:05
LHUKKrcXfJs,2-25-2018,CHVRCHES - Get Out,ChvrchesVEVO,"['CHVRCHES', 'indie', 'bands', 'get out', 'the mother we share', 'leave a trace', 'every open eye', 'glastonbury', 'swsx', 'reading', 'leeds', 'bbc', 'xfm', 'virgin radio', 'streaming', 'spotify', 'apple music', 'annie mac', 'zane low', 'vans']",774492,14760,615,1220,['GB'],2018-01-31,19:35:00
sJGgV3p8JzY,2-25-2018,Grace VanderWaal - City Song,GraceVanderWaalVEVO,"['City Song', 'Grace VanderWaal', 'Pop', 'Syco Music/Columbia Records']",3378129,170652,1885,9634,['GB'],2018-01-31,15:00:04
6QtjdDiMLVg,2-25-2018,Judas Priest - Firepower (Audio),JudasPriestVEVO,"['Columbia', 'Firepower', 'Judas Priest', 'Metal/Hard Rock']",751028,15650,249,2034,['GB'],2018-02-02,05:01:01
qtTM2YV3bI8,2-25-2018,Lucas Lucco e Pabllo Vittar - Paraíso,Lucas Lucco,"['paraiso', 'lucas lucco', 'pabllo vittar', 'lucas lucco e pabllo vittar', 'paraiso lucas lucco', 'paraiso pabllo vittar', 'pop', 'pop music', 'pop brasil', 'pabllo vittar ko', 'ko', 'permanecer', 'permanecer lucas lucco', 'tic tac', 'tic tac lucas lucco', 'te pego de jeito', 'te levo pro paraiso', 'clipe paraiso', 'audio paraiso', 'e eu vou', 'eu vou eu vou', 'lucas lucco musicas', 'sertanejo', 'sertanejo 2018', '2018', 'pop 2018', 'carnaval', 'carnaval 2018', 'musica do carnaval', 'anitta', 'vai malandra', 'vai malandra clipe', 'malandra']",52866940,1176623,418783,275026,['GB'],2018-01-28,23:41:31
lpzJNwur6Zk,2-25-2018,SUZY (수지) 'HOLIDAY (Feat. DPR LIVE)' M/V,jypentertainment,"['JYP Entertainment', 'JYP']",4248695,127212,3448,7674,['GB'],2018-01-29,09:00:04
TXHB9wL4WFg,2-26-2018,2CELLOS - Perfect - Ed Sheeran,2CELLOS,"['2CELLOS', 'Luka Sulic', 'Stjepan Hauser', 'cello', 'cellist', 'cellists', 'cover', 'Glee', 'crossover', '2 Cellos', 'two cellos', 'Hauser', 'Ed Sheeran', 'Perfect', 'classical music', 'music', 'pop', 'violin', 'Piano Guys', 'Lindsey Stirling']",485740,30330,198,1073,['GB'],2018-02-23,12:35:37
wrvN87l3s08,2-26-2018,Trippie Redd - Dark Knight Dummo ft. Travis Scott,TrippieReddVEVO,"['Trippie', 'Redd', 'Travis', 'Scott', 'Dark', 'Knight', 'Dummo', 'TenThousand', 'Projects', 'LLC', 'Rap']",2773240,131703,4296,10858,['GB'],2018-02-20,05:00:03
XZ-IYxacK3I,2-26-2018,dodie Party Tattoos Official Lyrics & Meaning | Verified,Genius,"['genius', 'rap genius', 'verified', 'official lyrics', 'lyrics', 'lyric video', 'Lyric videos', 'pop music', 'hip hop', 'rap', 'new pop music', 'doddleoddle', 'doddlevloggle', 'mental health', 'depression', 'british', 'uk', 'ukulele', 'secrets for the mad', 'dodie clark']",237959,21476,314,1116,['GB'],2018-02-20,20:26:12
l-2xdJWnDv4,2-26-2018,Editors - Hallelujah (So Low) [Official Video],Editors,"['Editors', 'Hallelujah', 'Violence', 'Magazine', 'Tom Smith', 'Munich', 'Editors new', 'Editors 2018', 'Rahi', 'Rezvani', 'The back room', 'Pukkelpop']",143275,4108,111,245,['GB'],2018-02-21,21:07:02
jzD_yyEcp0M,2-26-2018,Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,Marshmello,"['Friends', 'Marshmello', 'Anne Marie', 'anne', 'marie', 'marshmello friends', 'anne marie friends', 'marshmello anne marie', 'friendzone anthem', 'friendzone', 'friend zone', 'friendzone song', 'marshmello alone', 'marshmello silence', 'marshmello spotlight', 'anne marie ciao adios', 'dua lipa', 'marshmello wolves', 'selena gomez', 'chainsmokers', 'justin bieber friends', 'friends lyrics', 'pop music', 'pop', 'friends music video', 'ciao adios', 'the middle', 'camila cabello', 'new rules', 'wolves', 'finesse', 'Drake gods plan', 'drake', 'amigos']",15918153,565510,10135,34238,['GB'],2018-02-16,12:41:36
wfWIs2gFTAM,2-26-2018,Eminem - River ft. Ed Sheeran,EminemVEVO,"['Eminem', 'River', 'Aftermath/Shady/Interscope', 'Rap', 'River video', 'River official video', 'River music video', 'River video Eminem Ed Sheeran', 'River official video Eminem Ed Sheeran', 'River music video Eminem Ed Sheeran', 'Eminem 2017', 'Eminem 2018', 'New Eminem', 'New Eminem 2017', 'New Eminem 2018', 'Eminem Ed Sheeran', 'Eminem Ed Sheeran Collab', 'Eminem River', 'Ed Sheeran River', 'Eminem Ed Sheeran River', 'River ft Ed Sheeran', 'Revival', 'Eminem Revival', 'Revival 2017', 'all']",38234803,1263306,28997,69326,['GB'],2018-02-14,15:00:06
m4-sL1r9i1I,2-26-2018,Demi Lovato - Tell Me You Love Me (Acoustic),DemiLovatoVEVO,"['Demi Lovato', 'Tell Me You Love Me', 'Acoustic', 'Demi', 'Lovato', 'live', 'Tell', 'Me', 'You', 'Love', 'Island', 'Records', 'Pop']",1641986,110516,1009,3793,['GB'],2018-02-16,05:00:03
kLpH1nSLJSs,2-26-2018,Bad Bunny - Amorfoda | Video Oficial,Bad Bunny,"['Bad', 'Bunny', 'Bad Bunny', 'Video Oficial', 'Music Video', 'Amor Foda', 'Amorfoda', 'No Quiero Que Nadie Me Hable De Amor', 'Ya Me Canse', 'Que nadie me hable de amor', 'San Valentin']",121191756,2643756,114887,149068,['GB'],2018-02-15,00:00:03
sZoZryCb0P0,2-26-2018,Lauv - Getting Over You [Official Audio],Lauv,"['Lauv', 'The Other', 'I Met You When I Was 18', 'IMYWIW18', 'Getting Over You']",2956436,73167,730,2166,['GB'],2018-02-14,05:01:24
08qd-vsHbaY,2-26-2018,BEACH HOUSE -- LEMON GLOW,BeachHouseVideoZone,['Beach House Lemon Glow'],353151,8661,125,743,['GB'],2018-02-15,02:34:17
HMKoFuOzkxc,2-26-2018,Lonzo Ball (ZO2) - LaVar (Born 2 Ball),Promo Sound,['Lonzo Ball'],463794,8118,591,957,['GB'],2018-02-15,16:18:09
9S1Gc1nSXd4,2-26-2018,"Rick Ross - Florida Boy ft. T-Pain, Kodak Black",RickRossVEVO,"['rozay', 'rick ross', 'rather you than me', 'rytm', 'epic', 'rap', 'hip hop', 'epic records', 'black market', 'hood billionaire', 'full rick ross album', 'full album', 'full album rather you than me', 'full album black market', 'full album hood billionaire', 'miami', 'miami rap', 'the 305', 'dave county', 'mmg', 'pear', 'shout out to all the pear', 'chris delia shout out to all the pear', 'wing stop', 'checkers', 'belaire', 'fat boy', 'lemon pepper god', 'trap trap trap', 'took', 'my', 'roof', 'off', 'at', 'the']",3590224,65432,3102,4796,['GB'],2018-02-12,17:00:02
NV-3s2wwC8c,2-26-2018,BlocBoy JB & Drake Look Alive Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali,BlocBoy JB,"['OVO', 'BLOCNATION', 'BLOCBOY JB', 'DRAKE', 'ALI PROSUCTIONS', 'TAY KEITH', 'YOO ALI']",38354678,512493,15606,32855,['GB'],2018-02-09,05:03:31
A_xWDAbnBSU,2-26-2018,Migos - Walk It Talk It (Audio) ft. Drake,MigosVEVO,"['Migos', 'Walk', 'It', 'Talk', 'Quality', 'Control', 'Music', 'LLC', 'Hip', 'Hop']",7066709,77340,2527,1887,['GB'],2018-02-09,05:00:01
4uTNVumfm84,2-26-2018,Maroon 5 - Wait,Maroon5VEVO,"['Maroon', 'Wait', '222', 'Records/Interscope', 'Records', 'Pop']",28987568,534265,12840,21371,['GB'],2018-02-08,14:00:00
ABLsSWE06q4,2-26-2018,"Whethan, Dua Lipa - High (Audio)",FiftyShadesVEVO,"['Whethan', 'Dua', 'Lipa', 'High', 'Republic/Universal/FSF', 'Soundtrack']",4435380,90024,1120,1491,['GB'],2018-02-08,21:00:01
d7gOtEwaJzw,2-26-2018,This is Me [Dave Aude Remix] (from The Greatest Showman Soundtrack),Atlantic Records,"['music', 'official', 'music video', 'the greatest showman', 'zendaya', 'fox', 'soundtrack', 'atlantic records', 'wmg', 'warnermusicgroup', 'hugh jackman', 'zac efron', 'new movie']",517442,2591,506,176,['GB'],2018-02-09,05:22:50
OTHHeIAYfuU,2-26-2018,MGMT - Me and Michael,MGMTVEVO,"['Alternative', 'Columbia', 'MGMT', 'Me and Michael']",1205408,29970,1018,2827,['GB'],2018-02-07,17:00:02
YtKap-E0OGM,2-26-2018,Gods Plan - Drake (William Singe Cover),William Singe,"['William Singe', 'drake', 'gods plan', 'gods plan cover', 'drake cover', 'gods plan rendition', 'will singe', 'drake gods plan cover', 'gods plan drake', 'drake gods plan', 'william singe gods plan', 'gods plan william singe', 'gods plan 2018', 'william singe cover', 'william singe 2018 william singe music', 'drake 2018', 'drake music', 'rnb', 'music', 'soul', 'soul music', 'rnb music', 'hip hop music', 'new cover music', 'cover music']",1454766,57559,665,2749,['GB'],2018-02-06,00:00:48
aMGQgC5yV-o,2-26-2018,Rich Homie Quan Changed (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive', 'Rich Homie Quan', 'Changed', 'Rich Homie Quan Changed', 'Rich As In Spirit', 'Rich Homie Quan Music', 'Rich Homie Quan 2018', 'Changed Rich Homie Quan', 'Worldstar', 'Official Music Video']",2390919,44088,1119,2448,['GB'],2018-02-06,01:29:58
baj6llvgpWA,2-26-2018,Justin Timberlake - Man of the Woods (Official Video),justintimberlakeVEVO,"['Justin Timberlake', 'Man of the Woods', 'Pop', 'RCA Records Label']",17929982,183558,15582,10212,['GB'],2018-02-02,05:00:00
LxoGNkLpgZk,2-26-2018,Iggy Azalea - Savior (Lyric Video) ft. Quavo,iggyazaleamusicVEVO,"['Iggy Azalea', 'Iggy', 'Azalea', 'Savior', 'Quavo', 'Island', 'Records', 'Hip', 'Hop']",5315627,138722,11709,13889,['GB'],2018-02-02,05:00:01
0uJUW24505E,2-26-2018,LIL SKIES - LETTUCE SANDWICH [OFFICIAL VIDEO] (Dir. by @NicholasJandora),Jandora Media,"['lil skies', 'lettuce sandwich', 'lil skies lettuce sandwich', 'skies music video', 'jandora media', 'xxl', 'nicholas jandora', 'skies', 'worldstarhiphop', 'AWG']",4000720,81577,1521,5271,['GB'],2018-02-01,20:30:00
AQNj9fMnzDo,2-26-2018,"Melendi, Carlos Vives - El Arrepentido",MelendiOficialVEVO,"['Melendi', 'Carlos', 'Vives', 'El', 'Arrepentido', 'Sony', 'Music', 'Entertainment', 'Pop']",18009680,117451,5946,2678,['GB'],2018-02-02,08:00:25
wfWkmURBNv8,2-26-2018,Ozuna x Romeo Santos - El Farsante Remix,Ozuna,"['Ozuna', 'Reggaeton', 'Odisea', 'Odisea The Album', 'Romeo Santos', 'El Farsante Remix']",262013645,1560075,142648,65707,['GB'],2018-01-30,15:00:05
LHUKKrcXfJs,2-26-2018,CHVRCHES - Get Out,ChvrchesVEVO,"['CHVRCHES', 'indie', 'bands', 'get out', 'the mother we share', 'leave a trace', 'every open eye', 'glastonbury', 'swsx', 'reading', 'leeds', 'bbc', 'xfm', 'virgin radio', 'streaming', 'spotify', 'apple music', 'annie mac', 'zane low', 'vans']",789245,14919,618,1217,['GB'],2018-01-31,19:35:00
sJGgV3p8JzY,2-26-2018,Grace VanderWaal - City Song,GraceVanderWaalVEVO,"['City Song', 'Grace VanderWaal', 'Pop', 'Syco Music/Columbia Records']",3437783,171740,1894,9672,['GB'],2018-01-31,15:00:04
6QtjdDiMLVg,2-26-2018,Judas Priest - Firepower (Audio),JudasPriestVEVO,"['Columbia', 'Firepower', 'Judas Priest', 'Metal/Hard Rock']",771063,15790,250,2008,['GB'],2018-02-02,05:01:01
qtTM2YV3bI8,2-26-2018,Lucas Lucco e Pabllo Vittar - Paraíso,Lucas Lucco,"['paraiso', 'lucas lucco', 'pabllo vittar', 'lucas lucco e pabllo vittar', 'paraiso lucas lucco', 'paraiso pabllo vittar', 'pop', 'pop music', 'pop brasil', 'pabllo vittar ko', 'ko', 'permanecer', 'permanecer lucas lucco', 'tic tac', 'tic tac lucas lucco', 'te pego de jeito', 'te levo pro paraiso', 'clipe paraiso', 'audio paraiso', 'e eu vou', 'eu vou eu vou', 'lucas lucco musicas', 'sertanejo', 'sertanejo 2018', '2018', 'pop 2018', 'carnaval', 'carnaval 2018', 'musica do carnaval', 'anitta', 'vai malandra', 'vai malandra clipe', 'malandra']",53545423,1180823,420250,275454,['GB'],2018-01-28,23:41:31
lpzJNwur6Zk,2-26-2018,SUZY (수지) 'HOLIDAY (Feat. DPR LIVE)' M/V,jypentertainment,"['JYP Entertainment', 'JYP']",4293131,127563,3461,7672,['GB'],2018-01-29,09:00:04
TXHB9wL4WFg,2-27-2018,2CELLOS - Perfect - Ed Sheeran,2CELLOS,"['2CELLOS', 'Luka Sulic', 'Stjepan Hauser', 'cello', 'cellist', 'cellists', 'cover', 'Glee', 'crossover', '2 Cellos', 'two cellos', 'Hauser', 'Ed Sheeran', 'Perfect', 'classical music', 'music', 'pop', 'violin', 'Piano Guys', 'Lindsey Stirling']",601635,33061,224,1161,['GB'],2018-02-23,12:35:37
wrvN87l3s08,2-27-2018,Trippie Redd - Dark Knight Dummo ft. Travis Scott,TrippieReddVEVO,"['Trippie', 'Redd', 'Travis', 'Scott', 'Dark', 'Knight', 'Dummo', 'TenThousand', 'Projects', 'LLC', 'Rap']",3525858,150364,5197,12172,['GB'],2018-02-20,05:00:03
XZ-IYxacK3I,2-27-2018,dodie Party Tattoos Official Lyrics & Meaning | Verified,Genius,"['genius', 'rap genius', 'verified', 'official lyrics', 'lyrics', 'lyric video', 'Lyric videos', 'pop music', 'hip hop', 'rap', 'new pop music', 'doddleoddle', 'doddlevloggle', 'mental health', 'depression', 'british', 'uk', 'ukulele', 'secrets for the mad', 'dodie clark']",253436,22443,328,1149,['GB'],2018-02-20,20:26:12
l-2xdJWnDv4,2-27-2018,Editors - Hallelujah (So Low) [Official Video],Editors,"['Editors', 'Hallelujah', 'Violence', 'Magazine', 'Tom Smith', 'Munich', 'Editors new', 'Editors 2018', 'Rahi', 'Rezvani', 'The back room', 'Pukkelpop']",157879,4309,119,252,['GB'],2018-02-21,21:07:02
jzD_yyEcp0M,2-27-2018,Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,Marshmello,"['Friends', 'pop music', 'marshmello friends', 'anne marie friends', 'Marshmello', 'Anne Marie', 'anne', 'marie', 'marshmello anne marie', 'friendzone anthem', 'friendzone', 'friend zone', 'friendzone song', 'marshmello alone', 'friends lyrics', 'marshmello silence', 'marshmello spotlight', 'anne marie ciao adios', 'dua lipa', 'marshmello wolves', 'selena gomez', 'justin bieber friends', 'pop', 'friends music video', 'ciao adios', 'the middle', 'camila cabello', 'new rules', 'wolves', 'finesse', 'Drake gods plan', 'drake', 'amigos', 'idgaf', '2018']",17437312,587133,10627,34968,['GB'],2018-02-16,12:41:36
_hMQe2U4c6w,2-27-2018,The Chainsmokers - You Owe Me,ChainsmokersVEVO,"['Dance', 'Disruptor Records/Columbia', 'The Chainsmokers', 'You Owe Me']",14379569,378587,21059,23630,['GB'],2018-02-16,05:01:00
wfWIs2gFTAM,2-27-2018,Eminem - River ft. Ed Sheeran,EminemVEVO,"['Eminem', 'River', 'Aftermath/Shady/Interscope', 'Rap', 'River video', 'River official video', 'River music video', 'River video Eminem Ed Sheeran', 'River official video Eminem Ed Sheeran', 'River music video Eminem Ed Sheeran', 'Eminem 2017', 'Eminem 2018', 'New Eminem', 'New Eminem 2017', 'New Eminem 2018', 'Eminem Ed Sheeran', 'Eminem Ed Sheeran Collab', 'Eminem River', 'Ed Sheeran River', 'Eminem Ed Sheeran River', 'River ft Ed Sheeran', 'Revival', 'Eminem Revival', 'Revival 2017', 'all']",40795758,1289157,30028,69988,['GB'],2018-02-14,15:00:06
m4-sL1r9i1I,2-27-2018,Demi Lovato - Tell Me You Love Me (Acoustic),DemiLovatoVEVO,"['Demi Lovato', 'Tell Me You Love Me', 'Acoustic', 'Demi', 'Lovato', 'live', 'Tell', 'Me', 'You', 'Love', 'Island', 'Records', 'Pop']",1707877,111379,1024,3810,['GB'],2018-02-16,05:00:03
kLpH1nSLJSs,2-27-2018,Bad Bunny - Amorfoda | Video Oficial,Bad Bunny,"['Bad', 'Bunny', 'Bad Bunny', 'Video Oficial', 'Music Video', 'Amor Foda', 'Amorfoda', 'No Quiero Que Nadie Me Hable De Amor', 'Ya Me Canse', 'Que nadie me hable de amor', 'San Valentin']",133752115,2736462,122150,154097,['GB'],2018-02-15,00:00:03
sZoZryCb0P0,2-27-2018,Lauv - Getting Over You [Official Audio],Lauv,"['Lauv', 'The Other', 'I Met You When I Was 18', 'IMYWIW18', 'Getting Over You']",3231319,75111,781,2195,['GB'],2018-02-14,05:01:24
08qd-vsHbaY,2-27-2018,BEACH HOUSE -- LEMON GLOW,BeachHouseVideoZone,['Beach House Lemon Glow'],384673,9037,138,769,['GB'],2018-02-15,02:34:17
HMKoFuOzkxc,2-27-2018,Lonzo Ball (ZO2) - LaVar (Born 2 Ball),Promo Sound,['Lonzo Ball'],467756,8157,591,957,['GB'],2018-02-15,16:18:09
9S1Gc1nSXd4,2-27-2018,"Rick Ross - Florida Boy ft. T-Pain, Kodak Black",RickRossVEVO,"['rozay', 'rick ross', 'rather you than me', 'rytm', 'epic', 'rap', 'hip hop', 'epic records', 'black market', 'hood billionaire', 'full rick ross album', 'full album', 'full album rather you than me', 'full album black market', 'full album hood billionaire', 'miami', 'miami rap', 'the 305', 'dave county', 'mmg', 'pear', 'shout out to all the pear', 'chris delia shout out to all the pear', 'wing stop', 'checkers', 'belaire', 'fat boy', 'lemon pepper god', 'trap trap trap', 'took', 'my', 'roof', 'off', 'at', 'the']",3806623,66729,3212,4864,['GB'],2018-02-12,17:00:02
NV-3s2wwC8c,2-27-2018,BlocBoy JB & Drake Look Alive Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali,BlocBoy JB,"['OVO', 'BLOCNATION', 'BLOCBOY JB', 'DRAKE', 'ALI PROSUCTIONS', 'TAY KEITH', 'YOO ALI']",40430316,527289,16387,33435,['GB'],2018-02-09,05:03:31
A_xWDAbnBSU,2-27-2018,Migos - Walk It Talk It (Audio) ft. Drake,MigosVEVO,"['Migos', 'Walk', 'It', 'Talk', 'Quality', 'Control', 'Music', 'LLC', 'Hip', 'Hop']",7476978,79851,2658,1950,['GB'],2018-02-09,05:00:01
4uTNVumfm84,2-27-2018,Maroon 5 - Wait,Maroon5VEVO,"['Maroon', 'Wait', '222', 'Records/Interscope', 'Records', 'Pop']",30105599,541062,13079,21573,['GB'],2018-02-08,14:00:00
ABLsSWE06q4,2-27-2018,"Whethan, Dua Lipa - High (Audio)",FiftyShadesVEVO,"['Whethan', 'Dua', 'Lipa', 'High', 'Republic/Universal/FSF', 'Soundtrack']",4664615,91705,1155,1514,['GB'],2018-02-08,21:00:01
d7gOtEwaJzw,2-27-2018,This is Me [Dave Aude Remix] (from The Greatest Showman Soundtrack),Atlantic Records,"['music', 'official', 'music video', 'the greatest showman', 'zendaya', 'fox', 'soundtrack', 'atlantic records', 'wmg', 'warnermusicgroup', 'hugh jackman', 'zac efron', 'new movie']",537388,2649,518,178,['GB'],2018-02-09,05:22:50
OTHHeIAYfuU,2-27-2018,MGMT - Me and Michael,MGMTVEVO,"['Alternative', 'Columbia', 'MGMT', 'Me and Michael']",1233674,30263,1048,2854,['GB'],2018-02-07,17:00:02
YtKap-E0OGM,2-27-2018,Gods Plan - Drake (William Singe Cover),William Singe,"['William Singe', 'drake', 'gods plan', 'gods plan cover', 'drake cover', 'gods plan rendition', 'will singe', 'drake gods plan cover', 'gods plan drake', 'drake gods plan', 'william singe gods plan', 'gods plan william singe', 'gods plan 2018', 'william singe cover', 'william singe 2018 william singe music', 'drake 2018', 'drake music', 'rnb', 'music', 'soul', 'soul music', 'rnb music', 'hip hop music', 'new cover music', 'cover music']",1500865,58286,686,2763,['GB'],2018-02-06,00:00:48
aMGQgC5yV-o,2-27-2018,Rich Homie Quan Changed (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive', 'Rich Homie Quan', 'Changed', 'Rich Homie Quan Changed', 'Rich As In Spirit', 'Rich Homie Quan Music', 'Rich Homie Quan 2018', 'Changed Rich Homie Quan', 'Worldstar', 'Official Music Video']",2462635,44598,1143,2448,['GB'],2018-02-06,01:29:58
